name,latitude,longitude,rating,num_reviews,rooms,total_grade
TUI BLUE Elounda Breeze,35.246162,25.728827,4.5,205.0,189.0,46.0
Kalypso Suites Hotel,35.262737,25.721308,5.0,14.0,9.0,79.0
Royal Marmin Bay Boutique & Art Hotel,35.282356,25.72259,4.5,833.0,96.0,0.0
Elounda Palm Hotel & Suites,35.249256,25.725178,4.5,718.0,78.0,45.0
Selena Village,35.278854,25.723808,4.0,294.0,72.0,0.0
Domes Aulus Elounda,35.277565,25.723494,4.5,2132.0,200.0,0.0
Tui Blue Elounda Village by AQUILA,35.239235,25.734583,4.5,2788.0,235.0,38.0
Hotel Aristea,35.261654,25.72356,3.0,135.0,37.0,80.0
Porto Elounda Golf & Spa Resort,35.24013,25.728544,4.5,756.0,128.0,40.0
Elounda Peninsula All Suite Hotel,35.241047,25.733612,4.5,33.0,59.0,41.0
"Blue Palace Elounda, a Luxury Collection Resort, Crete",35.293854,25.727463,4.5,2334.0,251.0,54.0
Life Hotel,35.3385,25.14341,3.0,96.0,16.0,81.0
Esperides Apartments,35.407852,25.012133,2.5,4.0,74.0,67.0
Aquila Atlantis Hotel,35.340076,25.137938,4.5,1374.0,164.0,100.0
Hotel Lena,35.341537,25.132875,3.5,117.0,18.0,100.0
Iraklion Hotel,35.338116,25.128965,4.0,350.0,41.0,100.0
Pasiphae Hotel,35.34025,25.148079,3.5,163.0,19.0,66.0
Kastro Hotel,35.341045,25.132595,4.5,717.0,39.0,100.0
Park Hotel,35.334633,25.100258,3.0,86.0,172.0,41.0
Stelios Gardens Hotel,35.291664,25.461779,3.5,298.0,100.0,75.0
Golden Bay Hotel,35.334324,25.275103,4.5,64.0,29.0,51.0
Lili Hotel,35.334602,25.06389,4.5,133.0,30.0,57.0
Kronos Hotel,35.342815,25.133099,4.0,607.0,32.0,100.0
Hotel Olympic,35.336544,25.133736,3.5,272.0,73.0,100.0
Legacy Gastro suites,35.337082,25.136309,5.0,83.0,12.0,100.0
Vanisko Hotel,35.33373,25.09557,2.5,96.0,100.0,39.0
Capsis Astoria Heraklion,35.338432,25.136425,4.0,1094.0,131.0,100.0
Hotel Heracleion,35.340103,25.129295,5.0,2.0,41.0,100.0
Neptuno Beach,35.3367,25.08805,4.5,639.0,135.0,56.0
Hotel Irini,35.340958,25.135828,3.5,244.0,59.0,100.0
Athinaikon Hotel,35.334915,25.141638,3.5,241.0,41.0,82.0
Olive Green Hotel,35.33974,25.136087,5.0,786.0,48.0,100.0
Lato Boutique Hotel,35.341675,25.13662,4.5,2406.0,79.0,100.0
Atrion Hotel,35.341583,25.131945,4.0,598.0,60.0,100.0
Marvel Deluxe Rooms,35.3405,25.154657,4.0,15.0,22.0,65.0
Mirabello Hotel,35.34122,25.1325,4.0,240.0,9.0,100.0
Dom Boutique Hotel,35.341057,25.133314,4.5,108.0,37.0,100.0
Rea Hotel,35.340813,25.131102,4.0,133.0,15.0,100.0
GDM Megaron Historical Monument Hotel,35.34113,25.138208,5.0,1438.0,58.0,100.0
Galaxy Hotel Iraklio,35.33058,25.138296,4.5,2168.0,127.0,83.0
Metropole Urban Hotel,35.33799,25.130669,4.5,43.0,25.0,100.0
ibis Styles Heraklion Central,35.340797,25.135633,4.5,417.0,72.0,100.0
Angel Village,35.39393,25.032827,3.5,137.0,40.0,37.0
Marin Hotel,35.34117,25.137266,4.0,734.0,44.0,100.0
El Greco Hotel,35.338562,25.13291,3.0,354.0,90.0,100.0
Sofia Hotel,35.336224,25.161057,4.0,568.0,69.0,41.0
Castello City Hotel,35.336323,25.123777,4.0,732.0,68.0,81.0
Unique Blue Resort,35.33111,25.209341,4.5,75.0,119.0,0.0
Astron Hotel,35.010086,25.742662,4.0,200.0,66.0,70.0
Tylissos Beach Hotel,35.00768,25.75658,4.5,210.0,69.0,0.0
Petra mare,35.009308,25.752005,4.5,645.0,223.0,43.0
Numo Ierapetra Beach Resort,35.00141,25.797928,4.5,159.0,132.0,0.0
Coral Apartments,35.0109,25.74466,4.0,41.0,13.0,66.0
Cretan Villa Hotel & Apartments,35.011314,25.740503,4.5,345.0,11.0,69.0
Arion Palace Hotel,35.008957,25.7649,4.0,415.0,82.0,0.0
Blue Sky Hotel,35.001415,25.796383,4.5,79.0,24.0,0.0
Hotel El Greco Ierapetra,35.009747,25.741842,4.5,270.0,20.0,74.0
Hotel Galaxy Ierapetra,35.0095,25.739445,4.0,143.0,50.0,76.0
Enorme Santanna Beach,35.004772,25.764725,4.5,111.0,69.0,0.0
Ostria Resort & Spa,35.003082,25.803118,4.5,3414.0,347.0,0.0
Hotel Mythos Beach,35.52537,23.8464,4.5,110.0,22.0,53.0
Carisa Maleme,35.522423,23.856112,4.0,26.0,40.0,0.0
Maleme Mare Hotel,35.524956,23.850336,4.5,241.0,87.0,45.0
Castro Beach Hotel,35.525448,23.849524,3.5,60.0,80.0,44.0
Bella Pais Hotel,35.524166,23.847921,4.0,133.0,44.0,56.0
Mike Hotel & Apartments,35.525833,23.84454,5.0,559.0,55.0,54.0
Futura Hotel,35.522068,23.850939,4.0,346.0,55.0,40.0
GT Beach Hotel,35.52407,23.855675,4.5,50.0,10.0,0.0
Creta Princess Aquapark & Spa,35.52569,23.84184,4.0,2120.0,357.0,49.0
Ledra Maleme Hotel,35.522373,23.8515,4.5,335.0,19.0,40.0
Sunny Suites,35.523895,23.84171,5.0,117.0,17.0,50.0
Albatros Hotel Maleme.,35.521988,23.85,4.5,125.0,32.0,43.0
Eria Resort,35.523052,23.840101,4.5,46.0,13.0,48.0
Oliva Ηotel,35.525265,23.845726,4.5,20.0,14.0,55.0
Marel Apartments,35.367405,24.496569,4.0,45.0,165.0,67.0
Swell Boutique Hotel,35.36672,24.490276,4.5,183.0,27.0,79.0
Casa Moazzo Suites & Apartments,35.36731,24.475727,5.0,471.0,10.0,97.0
Bio Beach Boutique Hotel,35.36649,24.48739,5.0,21.0,20.0,86.0
May Beach Hotel,35.367474,24.523693,4.5,216.0,76.0,54.0
Ideon Hotel,35.371418,24.474897,4.5,686.0,105.0,97.0
Aquila Porto Rethymno,35.36633,24.486643,4.5,1942.0,200.0,87.0
Dimitrios Beach Hotel,35.367203,24.506557,4.5,436.0,98.0,56.0
Astali Hotel,35.36546,24.482792,4.5,485.0,36.0,92.0
Rimondi Boutique Hotels,35.36974,24.474295,5.0,844.0,12.0,97.0
Hotel Medusa,35.366722,24.490702,4.0,90.0,40.0,79.0
Cosmos Hotel,35.366093,24.484215,4.5,80.0,18.0,87.0
Marianthi Apartments,35.367146,24.527298,4.5,79.0,10.0,61.0
Hotel Flisvos Beach Studios,35.36778,24.50201,3.0,51.0,68.0,59.0
Hotel Apartments Mardinik,35.365303,24.488256,4.5,12.0,19.0,82.0
Lefkoniko Beach,35.366264,24.491364,3.5,154.0,104.0,79.0
Grecotel Plaza Beach House,35.36823,24.504896,4.0,249.0,84.0,56.0
Emilia Hotel Apartments,35.36725,24.50041,4.5,10.0,13.0,62.0
Amnissos Residence,35.37805,24.568264,4.0,208.0,87.0,0.0
Aristea Hotel Rethymnon,35.367943,24.508556,4.5,261.0,57.0,54.0
Ink Hotels House Of Europe Phos,35.37149,24.47521,4.0,10.0,17.0,97.0
Vetera Suites,35.36791,24.476166,4.5,28.0,4.0,97.0
The Syntopia Hotel,35.372528,24.545425,4.5,257.0,119.0,56.0
La Stella,35.36683,24.5315,4.5,334.0,24.0,65.0
Eva Bay Hotel,35.37361,24.543007,4.0,224.0,108.0,57.0
Ibiscos Garden Hotel,35.365845,24.494,4.5,243.0,128.0,73.0
Petalo Suites,35.367493,24.473553,5.0,4.0,3.0,97.0
Hotel Zantina Beach,35.36706,24.493986,4.0,55.0,21.0,71.0
Brascos Hotel,35.365517,24.474958,3.0,272.0,86.0,97.0
Pepi Boutique Hotel,35.368458,24.47507,4.5,862.0,17.0,97.0
Theartemis Palace Hotel,35.365215,24.490952,4.5,857.0,245.0,79.0
Olympic Palladium Hotel,35.365086,24.476994,4.5,25.0,75.0,97.0
Creta Palace Grecotel Luxury Resort,35.369102,24.518738,4.5,1318.0,335.0,46.0
Civitas Boutique Hotel,35.36752,24.478378,4.0,124.0,12.0,97.0
Olympic Suites Hotel Apartments,35.368088,24.503733,3.5,67.0,21.0,58.0
Jo-An Beach Hotel,35.375183,24.55026,3.0,150.0,90.0,46.0
Creta Seafront Residences,35.364235,24.459198,3.5,14.0,9.0,51.0
Olympia Hotel,35.366108,24.500206,4.5,121.0,30.0,62.0
Dyo Suites,35.367004,24.492731,4.5,129.0,14.0,76.0
Leo Hotel,35.369667,24.47555,4.5,248.0,8.0,97.0
Eltina Hotel,35.36535,24.495974,4.0,76.0,33.0,70.0
Hotel Belvedere,35.36488,24.50403,3.0,1.0,34.0,56.0
Mythos Suites Hotel,35.36749,24.476793,5.0,297.0,15.0,98.0
Bellagio Boutique Hotel,35.36773,24.474945,5.0,208.0,5.0,97.0
Leonidas Hotel & Apts,35.366238,24.488443,4.5,118.0,25.0,83.0
Achillion Palace,35.36603,24.4811,4.0,371.0,72.0,96.0
Avli Lounge Apartments,35.370007,24.474014,5.0,671.0,10.0,97.0
Liberty Hotel,35.365074,24.476608,4.0,78.0,223.0,97.0
Europa Resort Hotel,35.418407,24.677328,4.0,223.0,55.0,0.0
Nautilux Rethymno by Mage Hotels,35.368214,24.507267,5.0,63.0,0.0,56.0
Omiros Boutique Hotel,35.366795,24.509325,4.5,119.0,18.0,54.0
Apollon Hotel Apartments,35.36554,24.53516,4.0,253.0,61.0,58.0
Forest Park Hotel,35.360104,24.481691,4.0,97.0,42.0,70.0
Steris Elegant Beach Hotel Apartment,35.3665,24.488808,4.5,198.0,32.0,82.0
Aquarius Boutique Hotel,35.36618,24.481403,5.0,83.0,23.0,96.0
Batis Beach Hotel,35.367138,24.493196,4.5,170.0,21.0,76.0
Casa dei Delfini,35.368954,24.472843,5.0,202.0,9.0,97.0
Ilios Beach Hotel Apartments,35.36645,24.48612,4.5,151.0,92.0,86.0
Daisy Hotel Apartments,35.367714,24.500023,4.0,65.0,24.0,62.0
Sentido Pearl Beach,35.368126,24.50591,4.0,726.0,148.0,56.0
Lefkoniko Bay,35.366234,24.491404,3.5,111.0,40.0,79.0
Casa Vitae Villas,35.369293,24.47239,5.0,688.0,3.0,97.0
Palazzo Vecchio Exclusive Residence,35.37022,24.47054,4.5,421.0,23.0,100.0
Akti Chara Hotel,35.371532,24.533459,4.0,95.0,80.0,67.0
Minos Hotel,35.365593,24.492262,4.0,739.0,174.0,77.0
Bio Suites Hotel,35.365738,24.485891,4.5,479.0,145.0,85.0
Kriti Beach Hotel,35.366394,24.485092,4.5,337.0,94.0,87.0
Hotel Fortezza,35.370678,24.473793,4.5,326.0,54.0,97.0
Ikones Seafront Luxury Suites,35.36788,24.502151,4.5,159.0,101.0,59.0
Dimitrios Village Beach Resort & Spa,35.368076,24.510181,4.5,401.0,170.0,52.0
Antica Dimora Suites,35.36786,24.474905,5.0,126.0,8.0,97.0
Atlantis Beach Hotel,35.367294,24.49754,4.5,499.0,90.0,66.0
Palazzo Rimondi,35.36978,24.47416,4.5,227.0,20.0,97.0
Jason Apartments Hotel,35.36591,24.481934,4.0,142.0,42.0,95.0
Odyssia Beach Hotel,35.367916,24.510166,3.5,260.0,150.0,52.0
Calla Luxury Seafront Suites,35.367546,24.49872,5.0,3.0,6.0,64.0
Atrium Ambiance Hotel,35.364918,24.489912,4.5,457.0,130.0,80.0
Poseidon Hotel,35.366604,24.48809,4.5,93.0,9.0,83.0
Jo-An Palace Hotel,35.36511,24.473726,4.0,252.0,70.0,97.0
Ekavi Hotel,35.38311,24.585339,4.0,71.0,64.0,0.0
Cressa Suites - Adults Only,35.368404,24.472956,5.0,72.0,5.0,97.0
Villas Christina,35.36625,24.46941,4.0,1.0,6.0,89.0
Melrose Hotel Rethymno,35.3661,24.490328,5.0,603.0,59.0,79.0
Anita Beach Hotel,35.367317,24.506605,4.5,57.0,31.0,56.0
Aegean Pearl,35.368343,24.505764,4.5,882.0,112.0,55.0
Iperion Beach Hotel,35.368412,24.508385,4.5,236.0,41.0,54.0
Marva Apartments-Studios,35.366188,24.528006,4.0,109.0,16.0,63.0
Kyma Suites Beach Hotel,35.366665,24.480228,4.0,105.0,39.0,96.0
Hotel Stella Beach,35.417934,24.67857,4.0,131.0,41.0,0.0
Pavlos Apartments,35.365852,24.468885,2.5,5.0,9.0,87.0
Hotel Iris Apartments,35.36506,24.46602,4.5,2.0,13.0,75.0
Μinos Ambassador,35.3656,24.493444,4.5,48.0,50.0,72.0
Evli Apartments,35.36137,24.47917,5.0,18.0,16.0,78.0
Petradi Beach Hotel,35.364098,24.45681,4.0,143.0,40.0,40.0
Palladio Luxury Villa,35.36066,24.47815,5.0,4.0,274.0,74.0
Palazzino di Corina,35.370827,24.474966,4.5,411.0,28.0,97.0
Elpis Studios and Apartments,35.41354,24.782867,4.0,56.0,127.0,65.0
Katrin Apartments,35.36608,24.51571,4.0,11.0,24.0,46.0
Ammos Suites,35.36704,24.493032,5.0,75.0,15.0,76.0
Ionia Suites,35.365654,24.482538,5.0,169.0,20.0,94.0
Alonia,37.537804,25.161379,5.0,1.0,106.0,87.0
Golden Milos,36.66974,24.44861,4.0,7.0,29.0,0.0
Anna Studios Amorgos,36.82657,25.863306,4.0,62.0,15.0,63.0
Gryspo's Hotel,36.898834,25.976576,4.5,80.0,18.0,55.0
Aquapetra Hotel,36.878353,25.931627,4.5,145.0,30.0,0.0
Landeris Hotel,36.82933,25.86625,3.5,14.0,8.0,65.0
Yperia Hotel,36.900112,25.975912,4.5,289.0,18.0,57.0
Apollon Village Hotel,36.34645,25.774555,4.5,109.0,12.0,0.0
Artemis Hotel,37.042507,25.08419,4.5,167.0,30.0,69.0
Hotel Chrisoula,37.03986,25.081549,5.0,65.0,10.0,72.0
Nicolas Studios,37.04301,25.084555,4.5,22.0,13.0,64.0
The Rooster Wellness & Lifestyle Resort,37.01806,25.049276,4.5,15.0,17.0,0.0
Kouros Village,37.042824,25.084652,4.5,203.0,30.0,65.0
Anemi Hotel,36.61593,24.944904,4.5,361.0,44.0,54.0
Blue Sand Boutique Hotel & Suites,36.631195,24.893166,4.5,344.0,15.0,59.0
Anemomilos Boutique Hotel,36.629234,24.922077,5.0,560.0,17.0,72.0
Hotel Anatoli,36.64264,24.8881,5.0,46.0,6.0,42.0
Avaton Folegandros,36.627754,24.912203,5.0,2.0,9.0,58.0
Solaris Hotel,36.624115,24.919668,5.0,123.0,11.0,65.0
Aeolos Beach Hotel,36.614567,24.947174,3.5,67.0,20.0,58.0
Iris Villa,37.57124,24.282133,5.0,30.0,0.0,0.0
Giannis Apartments,37.598415,24.279303,2.5,7.0,14.0,0.0
Ydor Hotel & Spa,37.66571,24.322577,5.0,13.0,24.0,53.0
Meltemi Hotel Kythnos,37.439014,24.424442,4.0,86.0,25.0,56.0
Paola’s Town Boutique Hotel,37.438934,25.333874,4.5,162.0,33.0,87.0
Agl Luxury Villas Mykonos,37.412807,25.331347,5.0,7.0,10.0,58.0
Kalesma Mykonos,37.412693,25.314125,4.5,38.0,27.0,0.0
Miramare Suites Mykonos,37.470425,25.429106,5.0,1.0,0.0,0.0
Arocaria Hotel,37.457428,25.332092,5.0,13.0,16.0,62.0
Villa Faros Small Hotel,36.98613,25.393618,5.0,453.0,8.0,38.0
Naxos Resort Beach Hotel,37.09861,25.376667,4.0,591.0,88.0,93.0
Ammos Naxos Exclusive Apartments,37.085434,25.373075,4.5,88.0,10.0,0.0
Pension Stella,37.06316,25.39717,4.0,51.0,17.0,0.0
Iria Beach Art Hotel,37.06747,25.356071,4.5,350.0,23.0,75.0
Camara Hotel,37.078827,25.352446,4.5,241.0,12.0,61.0
Naxian on the Beach,37.05169,25.369688,4.0,109.0,10.0,55.0
Hotel Asteras Paradise,37.073315,25.243752,4.5,229.0,58.0,0.0
Archipelagos Resort Hotel,37.062634,25.10961,4.5,421.0,29.0,0.0
Lalos Rooms,37.08877,25.15755,5.0,2.0,0.0,83.0
Free Sun Hotel Bungalows,37.03245,25.253807,4.0,25.0,24.0,60.0
Akteon Hotel & Studios,37.03227,25.25408,4.5,38.0,18.0,60.0
Mitsi Studios,37.122658,25.242453,4.5,45.0,8.0,80.0
Acquamarina Resort,37.01563,25.249392,4.5,192.0,29.0,0.0
Albatross Hotel,37.034306,25.252342,4.5,182.0,39.0,60.0
Parocks Luxury Hotel & Spa,37.10218,25.2653,4.0,7.0,41.0,38.0
Hotel Paros Philoxenia,37.015434,25.248878,4.5,51.0,37.0,0.0
Fotilia Hotel Paros,37.125217,25.241217,4.5,99.0,14.0,85.0
Roses Beach Hotel,37.096504,25.154634,4.5,132.0,14.0,61.0
Eleana Studios,37.10275,25.263855,4.5,76.0,20.0,39.0
Boudari Boutique Hotel and Suites,37.006145,25.230833,4.5,147.0,38.0,47.0
Aria Suites,36.415497,25.431744,5.0,431.0,6.0,99.0
Alleys Boutique & Spa Hotel,36.38311,25.447235,4.5,20.0,14.0,70.0
Secret View Hotel,36.464527,25.392296,4.5,83.0,39.0,49.0
Thimari Lodge,36.424236,25.458866,5.0,11.0,5.0,0.0
Paradissos Hotel,36.5478,26.35271,4.0,50.0,302.0,82.0
Tholaria Boutique Hotel Astypalaia,36.544228,26.348072,5.0,424.0,9.0,75.0
Hotel Castillio,36.577164,26.38095,5.0,66.0,15.0,39.0
Aphrodite Studios,36.54789,26.351814,5.0,234.0,10.0,82.0
Pylaia Boutique Hotel & Spa,36.544662,26.348433,4.5,287.0,27.0,79.0
Andromeda Resort,36.545723,26.350258,5.0,237.0,8.0,81.0
Anatoli Luxury Studios & Suites,36.545563,26.350367,5.0,131.0,11.0,80.0
Kalderimi Traditional Houses,36.54418,26.34666,5.0,195.0,11.0,74.0
Kalydna Island Hotel,36.97105,26.944698,4.0,75.0,28.0,0.0
Hotel Elies,36.975124,26.935919,4.0,21.0,64.0,40.0
Hotel Philoxenia,37.003975,26.940907,4.5,124.0,27.0,0.0
Seven Stars,35.50607,27.207153,3.0,103.0,60.0,77.0
Hotel Sunrise,35.507946,27.21095,4.0,98.0,30.0,93.0
Poseidon Blue,35.454334,27.165428,4.0,136.0,38.0,0.0
Roses Studios,35.50653,27.216066,4.0,26.0,259.0,91.0
To Votsalo,35.630035,27.155922,4.5,118.0,18.0,0.0
Angelica's Apartments,35.416443,26.921183,3.5,23.0,4.0,0.0
Studios Ladikos Beach,36.787254,27.149054,4.0,27.0,174.0,80.0
Hotel Marie,36.89896,27.28499,3.0,61.0,22.0,100.0
Imperial Hotel,36.899647,27.282372,4.5,343.0,73.0,94.0
Irina Beach Hotel,36.89,27.209515,4.5,75.0,43.0,0.0
Zephyros Hotel,36.891556,27.300106,3.0,107.0,50.0,84.0
Kos Palace Hotel,36.889675,27.204662,4.5,121.0,107.0,0.0
Paradise Hotel Kos,36.89588,27.28383,4.0,76.0,50.0,100.0
Robinson Daidalos,36.75889,27.099583,4.5,294.0,319.0,0.0
Smaragdi Studios,36.906055,27.274487,4.5,298.0,40.0,53.0
Pavlos Hotel,36.899017,27.282816,4.0,54.0,32.0,95.0
Santa Marina Hotel,36.89003,27.295551,4.5,152.0,69.0,96.0
Hotel Veroniki,36.894417,27.2865,3.5,39.0,21.0,100.0
Alexandra Hotel,36.89376,27.286547,4.0,252.0,62.0,100.0
Palladium Hotel,36.874607,27.156265,4.5,89.0,89.0,48.0
Atlantica Marmari Palace,36.85355,27.104937,4.0,907.0,329.0,0.0
International Hotel,36.89142,27.300364,4.0,196.0,65.0,83.0
Sandys Studios Apartments & Log Villas,36.881527,27.302074,4.0,81.0,48.0,45.0
Grecotel Casa Paradiso,36.87019,27.13581,4.0,375.0,268.0,0.0
Kosta Palace Hotel,36.89726,27.287323,4.0,971.0,173.0,100.0
Polina Hotel/Apartments,36.88995,27.29833,3.0,1.0,231.0,88.0
Frosini Hotel,36.9062,27.282372,4.5,47.0,79.0,74.0
Tony's Beach Studios,37.144573,26.859215,5.0,162.0,20.0,46.0
Crithoni's Paradise Hotel,37.15539,26.843761,4.0,303.0,132.0,48.0
Alinda Hotel,37.16693,26.836988,4.5,127.0,24.0,46.0
Efstathia Hotel Apartments,37.11029,26.87061,4.5,11.0,25.0,0.0
Marilen Hotel,37.16015,26.832064,4.5,102.0,28.0,43.0
Panteli Beach Studios Apartments,37.150112,26.861668,4.5,89.0,14.0,58.0
Hotel Archontiko Angelou,37.166298,26.832184,4.5,40.0,9.0,43.0
Porfyris Hotel,36.61118,27.13413,4.5,132.0,38.0,77.0
Remvi Apartments,37.327217,26.557358,4.5,36.0,0.0,48.0
Effie Hotel,37.32297,26.54527,3.5,58.0,36.0,95.0
9 Muses Patmos,37.31084,26.563913,4.5,164.0,13.0,43.0
Tilos Fantasy,36.413586,27.382732,4.5,39.0,12.0,59.0
Hotel Eleni Beach,36.411263,27.390537,4.5,151.0,34.0,37.0
Center A Hotel Rodos,36.44891,28.222069,3.0,2.0,0.0,100.0
Hotel Ilyssion,36.077946,28.037048,3.0,582.0,85.0,0.0
Opera House Apartments,36.613987,27.834455,4.5,182.0,19.0,74.0
Metapontis,36.62156,27.816935,4.0,18.0,11.0,0.0
Taxiarchis Hotel Apartments,36.6116,27.841883,4.5,132.0,16.0,67.0
Odyssia Apartments,36.62056,27.838444,5.0,227.0,280.0,70.0
Hotel Fiona,36.61346,27.83985,4.0,59.0,15.0,73.0
Anastasia Hotel,36.618084,27.83844,4.0,49.0,11.0,80.0
Aliki Hotel,36.618702,27.838062,4.0,123.0,15.0,77.0
Hotel Nireus,36.61832,27.838503,4.5,306.0,37.0,78.0
Christina Studios & Apartments,39.287125,20.39809,4.0,29.0,12.0,89.0
Rezi Hotel & Studios,39.283306,20.408007,4.5,315.0,50.0,86.0
Hotel Sol Parga,39.28332,20.404606,5.0,343.0,12.0,94.0
Enetiko Resort Hotel,39.28511,20.410572,4.5,122.0,21.0,76.0
Villa Diamond Hotel,39.286816,20.388554,5.0,28.0,102.0,64.0
Byzantio Hotel Apartments,39.285725,20.385202,5.0,243.0,28.0,55.0
Hotel Achilleas,39.282204,20.406536,4.0,82.0,23.0,89.0
Villa Rossa,39.282337,20.405233,5.0,290.0,34.0,94.0
Irida Boutique Hotel,39.284317,20.40481,5.0,227.0,17.0,94.0
Hotel Parga Princess,39.28794,20.394016,5.0,650.0,10.0,78.0
Hotel Acropol,39.284733,20.400211,4.5,71.0,10.0,93.0
Palatino Hotel,39.28588,20.396896,4.0,97.0,21.0,92.0
Elena Hotel Apartments,39.28543,20.413303,4.0,160.0,47.0,64.0
Paradise Hotel Parga,39.28528,20.4,4.5,103.0,17.0,93.0
Villa Coralli Hotel,39.28288,20.405313,5.0,206.0,21.0,94.0
Hotel Alfa,39.28385,20.411522,5.0,256.0,23.0,73.0
Christopher Studios & Apartments,39.28758,20.397783,4.0,4.0,10.0,83.0
Donatos Studios,39.28502,20.41706,4.5,10.0,2.0,49.0
Acrothea Hotel,39.283466,20.402382,5.0,413.0,19.0,93.0
Dolphin Apartments,39.283604,20.432556,4.5,24.0,16.0,51.0
Hotel Tourist,39.28493,20.39966,3.5,5.0,5.0,93.0
Lichnos Beach Hotel & Suites,39.281815,20.435556,4.5,681.0,111.0,49.0
Maria Resort Parga,39.289124,20.397558,4.5,3.0,0.0,79.0
Salvator Villas & Spa,39.286568,20.424255,4.5,313.0,19.0,42.0
Saz City Life Hotel,39.665318,20.853024,5.0,172.0,23.0,100.0
Golden Suites & Spa,39.630558,20.837969,5.0,112.0,20.0,0.0
Byzantio Hotel,39.653053,20.845661,4.0,93.0,104.0,57.0
Grand Serai Congress & Spa,39.659744,20.852093,4.5,917.0,216.0,90.0
Lake Spirit Boutique Hotel & Spa,39.66124,20.852549,5.0,85.0,10.0,94.0
Hotel King Pyrros,39.66603,20.85358,3.0,45.0,23.0,100.0
The Lake Hotel,39.680496,20.839527,4.5,96.0,41.0,0.0
Kamares Boutique Hotel & Spa,39.667877,20.857584,5.0,58.0,9.0,100.0
Hotel Metropolis,39.667744,20.85555,5.0,300.0,9.0,100.0
Alexios Hotel & Inn,39.670357,20.849422,3.0,117.0,105.0,90.0
Hotel Antique,39.670135,20.857172,5.0,279.0,12.0,100.0
Palladion Hotel,39.66812,20.852219,3.0,113.0,128.0,100.0
Krikonis Hotel Ioannina,39.64438,20.848959,4.0,87.0,24.0,0.0
Frontzu Politia,39.664646,20.841366,4.5,141.0,12.0,73.0
La Suite Boutique Hotel & Spa,39.690277,20.865898,4.5,164.0,20.0,0.0
Hotel Du Lac Congress Center & Spa,39.658348,20.861847,4.5,708.0,170.0,66.0
Hotel Egnatia,39.668335,20.85273,2.5,68.0,52.0,100.0
Hotel Kastro,39.67182,20.861334,4.5,333.0,7.0,89.0
Epirus Palace Congress & Spa Hotel,39.58739,20.860266,4.0,934.0,200.0,0.0
Nafsika,39.6702,20.85551,4.0,4.0,0.0,100.0
Aar Hotel & Spa Ioannina,39.544395,20.877338,4.5,133.0,28.0,0.0
Dovitel Boutique Hotel,39.69814,20.848581,4.0,199.0,31.0,0.0
Dioni Hotel,39.6691,20.85328,3.0,74.0,114.0,100.0
Hotel Astoria,39.66703,20.85526,4.0,22.0,16.0,100.0
Hotel Olympic,39.664627,20.851955,4.0,102.0,54.0,100.0
Ialna Boutique Hotel,39.67062,20.859072,5.0,41.0,12.0,100.0
Hara Hotel,38.464767,23.587704,4.0,112.0,50.0,82.0
Paliria Hotel,38.464073,23.591984,3.5,180.0,94.0,88.0
Almira Mare Hotel,38.48687,23.570757,4.0,82.0,32.0,0.0
Lucy Hotel,38.463326,23.590595,3.5,212.0,92.0,88.0
Gonatas Hotel,38.307106,20.605303,4.5,154.0,21.0,40.0
Kaminakia Apartments,38.456306,20.57757,4.0,33.0,177.0,65.0
Trapezaki Village,38.123573,20.613064,4.5,73.0,0.0,44.0
Maria Anna Hotel,38.12113,20.62182,4.5,284.0,20.0,55.0
Celestial Hotel,38.120155,20.606972,1.0,7.0,40.0,44.0
KEFI SPITIA,38.1254,20.59425,5.0,9.0,0.0,0.0
Ammousa Hotel Apartments,38.20519,20.43414,5.0,13.0,27.0,39.0
Kourkoumelata Hotel,38.1052,20.73136,3.0,19.0,20.0,0.0
Panas Hotel,38.10349,20.574621,4.5,212.0,35.0,0.0
Petani Bay Hotel - Adults Only,38.264416,20.382597,5.0,251.0,16.0,0.0
Almyros Gardens,39.81024,19.83386,2.0,1.0,66.0,42.0
Monika Hotel Apartments,39.78828,19.714952,4.0,309.0,55.0,76.0
Cavalieri Hotel Corfu,39.621243,19.923758,3.5,469.0,50.0,99.0
Hotel Astron,39.62658,19.9207,3.0,14.0,299.0,99.0
Louis Kerkyra Blue,39.634964,19.885857,4.5,2455.0,240.0,0.0
Elena A Apartments,39.78587,19.72475,5.0,2.0,10.0,0.0
Blue Lagoon Holiday Apartments,39.787136,19.791927,3.5,47.0,93.0,57.0
Loula,39.62269,19.91529,3.0,23.0,13.0,97.0
Eleana Hotel Dassia,39.678654,19.828257,4.0,5.0,58.0,43.0
Lavrion Apartments,39.69564,19.833055,4.5,148.0,207.0,54.0
Barras Hotel,39.753468,19.64603,4.0,155.0,26.0,74.0
Paradise Hotel,39.79006,19.7072,4.0,52.0,47.0,95.0
Villa De Loulia,39.785397,19.674088,4.0,50.0,9.0,0.0
Elena B Apartments,39.62269,19.91529,1.5,20.0,18.0,97.0
Corfu Palma Boutique Hotel,39.680695,19.837465,2.5,11.0,37.0,67.0
Hotel Hermes,39.62269,19.91899,3.5,54.0,268.0,100.0
Hotel Konstantinoupolis,39.62608,19.919765,3.5,249.0,31.0,99.0
Hotel Atlantis,39.6256,19.911283,3.5,370.0,61.0,81.0
Spiros Apartments,39.77797,19.705023,4.5,265.0,0.0,44.0
